cell_channel,protein_role,puncta_channel,puncta_id,pixel_count,mean_intensity,max_intensity,centroid_x_um,centroid_y_um,centroid_z_um,centroid_inside_cell_flag,overlap_fraction_in_cell_pct,surface_distance_um,inside_mesh_flag,within_surface_threshold_flag,display_threshold_pass_flag,classification
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6079,248,0,0,427,286,65,True,55,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6083,4,0,0,424,291,63,False,50,0,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6085,404,0,0,424,295,66,True,51,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6088,50,0,0,401,299,64,False,12,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6090,4,0,0,373,305,63,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6092,714,0,0,351,309,68,True,15,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6095,3,0,0,377,318,63,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6096,62,0,0,342,325,65,True,81,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6101,31,0,0,318,341,64,False,10,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6102,1807,0,0,375,343,69,True,33,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6110,151,0,0,374,371,65,False,11,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6113,77,0,0,333,379,65,False,6,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6114,1,0,0,317,382,63,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6116,111,0,0,346,386,66,False,5,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6122,60,0,0,411,407,65,False,13,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6124,253,0,0,369,414,66,False,12,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6137,1579,0,0,414,255,69,True,25,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6140,53,0,0,391,269,65,True,100,2,True,False,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6144,204,0,0,431,290,68,False,1,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6145,343,0,0,336,292,69,True,42,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6147,25,0,0,426,299,65,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6154,2545,0,0,335,313,70,True,49,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6155,4491,0,0,377,318,72,True,36,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6158,54,0,0,281,332,65,True,63,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6164,115,0,0,337,359,65,False,9,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6168,44,0,0,372,372,65,False,55,0,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6182,2222,0,0,392,414,69,False,16,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6183,586,0,0,390,417,68,True,46,1,True,False,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6188,23,0,0,433,165,65,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6189,5,0,0,426,168,65,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6191,225,0,0,395,204,67,False,8,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6194,16,0,0,408,206,65,False,6,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6196,31,0,0,399,211,66,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6197,1,0,0,432,215,65,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6198,146,0,0,406,220,67,False,10,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6208,200,0,0,390,263,68,False,1,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6220,55,0,0,400,282,65,True,56,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6242,62,0,0,348,321,67,False,21,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6250,52,0,0,326,337,66,False,27,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6251,27,0,0,360,344,65,True,96,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6252,17,0,0,338,348,65,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6261,43,0,0,356,373,65,True,58,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6264,9,0,0,349,377,65,True,56,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6272,8,0,0,371,391,65,True,100,2,True,False,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6273,45,0,0,364,395,65,False,38,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6274,204,0,0,358,405,69,True,81,1,True,False,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6286,21,0,0,418,221,67,False,33,0,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6291,521,0,0,397,266,69,False,22,0,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6293,259,0,0,331,279,68,True,62,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6294,230,0,0,406,279,69,False,15,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6300,291,0,0,337,297,70,False,11,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6301,1760,0,0,361,304,72,False,17,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6307,58,0,0,316,341,68,False,5,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6308,434,0,0,373,354,70,False,17,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6316,1,0,0,405,392,66,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6320,340,0,0,374,426,70,True,28,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6331,16,0,0,399,260,67,True,88,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6332,115,0,0,384,278,69,False,3,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6335,309,0,0,331,300,70,False,21,0,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6336,36,0,0,346,303,68,False,25,0,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6338,9,0,0,341,319,68,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6340,1,0,0,313,334,67,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6348,4,0,0,411,205,68,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6363,478,0,0,331,274,70,True,51,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6364,5,0,0,389,278,68,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6370,5,0,0,365,304,68,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6373,424,0,0,342,309,72,False,33,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6375,107,0,0,365,313,70,True,53,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6376,6,0,0,365,321,68,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6377,12,0,0,372,324,68,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6379,87,0,0,360,345,70,False,28,0,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6381,151,0,0,325,347,70,True,51,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6382,3,0,0,343,366,68,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6385,469,0,0,352,386,72,True,28,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6387,810,0,0,382,405,72,True,34,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6395,70,0,0,410,259,70,True,74,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6399,4,0,0,326,273,69,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6400,1,0,0,390,274,69,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6408,726,0,0,332,288,74,False,19,0,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6409,2,0,0,335,290,69,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6414,2,0,0,344,308,69,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6418,5,0,0,368,319,69,False,40,0,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6422,748,0,0,374,330,73,True,51,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6423,13,0,0,378,334,70,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6427,32,0,0,371,369,70,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6430,19,0,0,362,393,69,True,63,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6434,220,0,0,355,306,75,False,10,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6436,349,0,0,363,320,73,False,18,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6438,26,0,0,340,341,70,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6439,33,0,0,351,342,70,True,64,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6450,103,0,0,378,394,71,True,50,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6451,13,0,0,366,405,71,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6452,99,0,0,386,409,72,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6454,85,0,0,367,411,72,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6455,24,0,0,379,428,71,False,17,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6456,26,0,0,378,432,72,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6461,20,0,0,329,283,72,False,25,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6463,63,0,0,350,339,72,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6474,1202,0,0,371,415,76,True,50,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6482,347,0,0,338,322,75,False,34,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6483,67,0,0,345,328,75,False,33,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6484,105,0,0,362,329,77,False,10,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6503,7,0,0,347,288,73,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6506,95,0,0,376,307,75,True,93,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6507,43,0,0,367,325,74,False,2,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6515,40,0,0,379,311,76,False,12,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6518,2,0,0,357,423,74,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6523,127,0,0,368,314,77,True,69,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6524,99,0,0,347,318,78,True,66,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6526,15,0,0,348,329,75,True,93,0,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6536,55,0,0,348,314,77,False,5,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6537,10,0,0,337,318,76,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6538,8,0,0,335,323,76,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6540,6,0,0,369,402,76,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 1,Mul(Channel 2)_xMask(Channel 2 mask),6547,2,0,0,325,320,79,False,50,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),3,6420,0,0,470,240,14,False,31,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4,108715,0,0,430,234,19,False,49,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),6,2018,0,0,258,206,13,True,34,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),7,8157,0,0,451,208,21,True,41,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),8,1,0,0,484,229,9,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),13,3,0,0,258,203,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),15,6360,0,0,481,210,17,True,34,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),18,2174,0,0,421,223,20,True,35,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),19,10,0,0,487,230,10,True,80,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),21,4943,0,0,420,234,15,False,71,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),23,31,0,0,458,241,10,True,65,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),27,3282,0,0,420,259,16,True,35,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),28,172,0,0,424,268,12,False,16,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),31,504,0,0,432,200,14,True,44,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),32,98,0,0,281,204,13,False,42,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),33,6575,0,0,421,203,17,False,27,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),36,408,0,0,441,217,13,False,40,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),37,320,0,0,444,219,17,False,69,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),39,5,0,0,488,227,11,False,40,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),40,2605,0,0,397,251,16,True,64,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),43,29833,0,0,343,276,24,False,44,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),45,5443,0,0,427,191,24,False,46,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),54,1682,0,0,434,208,17,False,23,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),60,206,0,0,429,212,14,True,67,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),61,20,0,0,429,215,12,True,85,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),63,77,0,0,427,218,13,False,30,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),64,586,0,0,448,219,14,False,47,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),67,1,0,0,409,237,12,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),68,19,0,0,422,244,12,True,84,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),69,13,0,0,421,246,13,False,8,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),70,36,0,0,412,250,13,True,58,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),71,26,0,0,416,252,13,False,15,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),72,44,0,0,416,256,13,False,16,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),79,332,0,0,402,272,14,True,25,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),81,1912,0,0,356,125,20,False,31,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),87,9285,0,0,462,194,22,True,53,2,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),89,229,0,0,292,193,15,True,34,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),92,124,0,0,427,196,15,False,23,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),93,93,0,0,291,198,14,False,54,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),94,1,0,0,425,199,13,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),95,1,0,0,425,199,13,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),98,131,0,0,406,205,14,True,78,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),99,69,0,0,429,207,15,True,7,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),102,19,0,0,411,208,13,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),104,130,0,0,274,209,14,False,35,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),106,2,0,0,428,210,13,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),111,143,0,0,434,214,14,False,1,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),116,31,0,0,473,232,13,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),117,293,0,0,403,235,15,False,25,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),118,14,0,0,408,233,14,False,36,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),120,9,0,0,407,237,13,True,67,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),121,39,0,0,457,238,14,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),122,2,0,0,434,247,13,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),124,13,0,0,415,251,13,True,69,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),126,6594,0,0,378,282,18,True,34,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),128,4598,0,0,367,283,17,False,41,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),129,17304,0,0,298,326,23,True,30,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),130,575,0,0,310,326,16,True,31,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),133,142,0,0,363,125,15,False,27,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),134,1,0,0,366,126,14,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),135,94,0,0,362,129,15,False,45,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),136,65,0,0,355,130,15,True,58,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),143,12930,0,0,369,199,22,True,31,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),144,4,0,0,280,198,14,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),148,32,0,0,295,199,15,True,88,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),152,74,0,0,403,205,15,False,9,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),153,1135,0,0,408,204,18,True,53,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),155,4,0,0,423,209,14,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),156,687,0,0,401,208,17,False,36,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),157,59,0,0,226,210,15,False,2,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),158,1,0,0,409,210,14,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),165,3,0,0,425,229,14,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),168,4086,0,0,467,248,22,True,23,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),171,65,0,0,387,250,15,True,98,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),172,7,0,0,413,253,14,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),173,18,0,0,390,253,15,False,11,0,False,True,True,surface_shell
