channel_a,channel_b,puncta_id_a,puncta_id_b,match_mode,centroid_distance_um,voxel_overlap_fraction_min_object_pct,pixel_count_a,pixel_count_b,mean_intensity_a,max_intensity_a,mean_intensity_b,max_intensity_b,centroid_x_a_um,centroid_y_a_um,centroid_z_a_um,centroid_x_b_um,centroid_y_b_um,centroid_z_b_um,inside_mesh_flag_a,inside_mesh_flag_b,within_surface_threshold_flag_a,within_surface_threshold_flag_b
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1413,4179,centroid_distance,1,,102,9,8546,12879,1,1,49,79,11,50,79,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),119,251,centroid_distance,1,,2,87,8995,9575,1,1,62,43,4,62,43,5,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3070,7115,centroid_distance,1,,4,5,12099,13759,1,1,53,71,18,52,71,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2495,6247,centroid_distance,1,,94,3,11176,18879,1,1,50,79,15,50,79,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),948,2510,centroid_distance,1,,69,19,9742,17055,1,1,55,66,9,55,67,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3348,7508,centroid_distance,1,,1,1,5675,5675,1,1,84,52,21,84,51,21,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1748,4785,centroid_distance,1,,122,98,9240,13999,1,1,49,76,12,49,76,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),227,704,centroid_distance,1,,7,6,9237,13191,1,1,57,71,5,57,71,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1204,3422,centroid_distance,1,,193,6,9169,20335,1,1,82,72,10,82,72,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2021,5244,centroid_distance,1,,13,11,7181,8991,1,1,78,54,13,77,54,13,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3284,7382,centroid_distance,1,,93,3,9749,17999,1,1,72,63,20,72,63,20,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2445,5333,centroid_distance,1,,28,101,9659,13495,1,1,89,23,15,89,24,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1454,4112,centroid_distance,1,,86,9,8810,17743,1,1,102,56,11,102,55,11,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3215,6697,centroid_distance,1,,6,1106,10694,11999,1,1,91,48,19,91,48,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1730,4995,centroid_distance,1,,1282,208,8732,23423,1,1,77,57,14,77,57,13,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),437,2993,centroid_distance,1,,6978,21,9304,45599,1,1,69,77,9,69,77,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1469,4328,centroid_distance,1,,1315,16,10702,61439,1,1,68,69,12,67,69,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3028,6754,centroid_distance,1,,1,182,9719,9719,1,1,45,78,18,45,78,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2997,6791,centroid_distance,1,,24,189,8414,12599,1,1,57,92,18,57,93,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),178,36,centroid_distance,1,,2,787,4417,4495,1,1,90,56,5,90,56,4,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),728,1685,centroid_distance,1,,68,295,8867,20527,1,1,102,52,8,102,52,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),210,325,centroid_distance,1,,28,126,9594,14567,1,1,79,43,5,79,43,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),714,3292,centroid_distance,1,,1318,58,10421,52991,1,1,84,42,10,84,42,10,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2601,6411,centroid_distance,1,,3182,971,11559,65535,1,1,56,59,18,56,60,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3047,6705,centroid_distance,1,,62,136,8019,13615,1,1,60,54,18,60,55,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1414,4182,centroid_distance,1,,531,1,9011,29711,1,1,48,80,12,48,80,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1019,3381,centroid_distance,1,,420,223,9005,34847,1,1,101,60,10,102,60,10,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3241,7108,centroid_distance,1,,54,96,8501,12687,1,1,81,66,20,81,66,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),197,376,centroid_distance,1,,11,101,7564,9159,1,1,73,69,5,72,69,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3201,7227,centroid_distance,1,,45,173,10281,25151,1,1,78,88,19,77,88,20,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),428,1071,centroid_distance,1,,247,1,9323,28655,1,1,49,63,7,49,63,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),496,1372,centroid_distance,1,,258,1,8206,19599,1,1,54,72,7,54,71,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3093,6805,centroid_distance,1,,818,1467,10091,35743,1,1,90,46,19,90,47,19,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2664,6070,centroid_distance,1,,1,43,10327,10327,1,1,47,59,16,47,60,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2418,6423,centroid_distance,1,,363,3,9343,26559,1,1,58,66,16,58,66,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3026,6848,centroid_distance,1,,19,4,9861,15727,1,1,88,74,18,88,74,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3180,7096,centroid_distance,1,,180,718,9860,26463,1,1,88,59,20,89,59,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1214,2754,centroid_distance,1,,7,299,9307,11239,1,1,76,80,10,76,80,10,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2415,5990,centroid_distance,1,,8,5,10569,12479,1,1,59,63,15,59,63,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1634,4233,centroid_distance,1,,4,2,10789,13071,1,1,93,45,12,92,45,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3463,7513,centroid_distance,1,,13,1017,10707,12767,1,1,85,54,22,85,54,22,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),836,2179,centroid_distance,1,,603,69,9422,34527,1,1,64,62,9,64,62,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2548,6110,centroid_distance,1,,64,274,8871,14799,1,1,59,70,16,59,70,16,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),375,1062,centroid_distance,1,,102,90,9285,26175,1,1,101,59,7,101,60,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),905,1895,centroid_distance,1,,4,1,11731,14575,1,1,70,54,9,70,54,8,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),883,2054,centroid_distance,1,,2,7,7215,7483,1,1,52,42,9,52,42,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),810,2106,centroid_distance,1,,40,9,12738,17727,1,1,58,51,9,58,51,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3317,7410,centroid_distance,1,,1,34,4231,4231,1,1,65,88,20,65,89,20,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1417,3432,centroid_distance,1,,1,31,7851,7851,1,1,71,82,10,71,82,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1116,3184,centroid_distance,1,,2,6,7649,8551,1,1,65,64,9,66,64,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2724,6508,centroid_distance,1,,175,195,8482,14943,1,1,59,63,17,58,63,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),709,1822,centroid_distance,1,,2,30,8991,9983,1,1,75,37,8,75,37,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),120,255,centroid_distance,1,,4,37,11733,13111,1,1,59,43,4,60,43,5,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1574,4262,centroid_distance,1,,114,120,10189,16911,1,1,55,53,12,56,53,12,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),590,794,centroid_distance,1,,14,305,10739,16479,1,1,75,58,7,74,58,7,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1328,3180,centroid_distance,1,,33,14,9444,13167,1,1,72,63,10,72,63,10,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1098,3157,centroid_distance,1,,143,10,8719,22159,1,1,50,59,10,51,59,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3074,7132,centroid_distance,1,,105,28,10588,23407,1,1,45,77,19,46,77,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2918,6612,centroid_distance,1,,64,333,9835,28959,1,1,87,66,18,87,66,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),822,2422,centroid_distance,1,,38,10,9726,15615,1,1,75,56,9,76,56,9,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2960,7011,centroid_distance,1,,10,4,12452,16527,1,1,57,58,18,57,58,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),258,668,centroid_distance,1,,8,6,7446,8943,1,1,99,55,5,99,55,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1504,3885,centroid_distance,1,,1,1,7399,7399,1,1,53,49,11,52,49,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1960,4892,centroid_distance,1,,1,42,6539,6539,1,1,77,68,13,77,68,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2192,5620,centroid_distance,1,,620,184,9987,37279,1,1,44,58,15,45,57,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1366,3329,centroid_distance,1,,12,63,13046,22895,1,1,57,51,10,57,51,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),205,621,centroid_distance,1,,158,16,8812,17263,1,1,52,41,5,52,41,6,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),956,1374,centroid_distance,1,,83,195,8380,22111,1,1,51,71,9,51,71,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1083,2641,centroid_distance,1,,12,3,9388,15471,1,1,100,53,9,100,52,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),605,2206,centroid_distance,1,,65,4,11554,25791,1,1,84,65,8,84,64,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2512,5944,centroid_distance,1,,207,6,8353,14407,1,1,88,37,16,88,37,15,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1874,5157,centroid_distance,1,,454,5,10478,47295,1,1,76,68,13,77,68,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1963,5030,centroid_distance,1,,23,26,11280,22847,1,1,80,69,13,81,69,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),486,1343,centroid_distance,1,,167,1,9615,23439,1,1,98,60,7,98,60,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1189,2670,centroid_distance,1,,16,278,10736,14047,1,1,65,58,10,64,58,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1953,5631,centroid_distance,1,,971,86,9494,29071,1,1,46,60,14,47,61,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1742,4668,centroid_distance,1,,1,14,9007,9007,1,1,48,72,12,48,73,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),222,684,centroid_distance,1,,428,1,10261,30399,1,1,77,60,6,77,60,6,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3018,6618,centroid_distance,1,,7,181,10534,13103,1,1,68,68,18,68,68,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),884,1625,centroid_distance,1,,1,24,6171,6171,1,1,52,42,9,52,43,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),622,2270,centroid_distance,1,,111,4,10276,23263,1,1,92,14,8,92,14,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),145,165,centroid_distance,1,,645,328,9103,30527,1,1,88,37,5,88,37,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1042,2756,centroid_distance,1,,3,79,10575,13823,1,1,68,81,9,68,82,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1908,5074,centroid_distance,1,,43,122,8068,11831,1,1,90,32,13,90,32,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),808,2098,centroid_distance,1,,151,46,9297,17151,1,1,67,50,9,68,50,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),980,3251,centroid_distance,1,,162,64,10313,28063,1,1,89,14,9,90,15,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),411,1287,centroid_distance,1,,509,46,8601,20639,1,1,98,44,8,98,44,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),816,2130,centroid_distance,1,,4,15,7095,8615,1,1,60,55,8,61,54,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1718,5236,centroid_distance,1,,271,2,10455,35743,1,1,71,52,13,71,52,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),900,2867,centroid_distance,1,,22,46,9135,14479,1,1,72,49,9,72,48,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),640,1622,centroid_distance,1,,112,39,9313,22063,1,1,78,42,8,77,42,8,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2076,5453,centroid_distance,1,,146,160,10687,27199,1,1,90,21,14,90,21,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),31,51,centroid_distance,1,,22,2,8593,15031,1,1,103,48,3,103,49,3,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),417,4091,centroid_distance,1,,69773,1,9482,65535,1,1,62,51,11,62,51,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2725,6424,centroid_distance,1,,90,96,9140,16351,1,1,58,65,17,59,66,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2529,5621,centroid_distance,1,,11,234,10536,15047,1,1,88,58,15,88,58,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1760,5193,centroid_distance,1,,2850,386,9772,46911,1,1,61,82,14,62,83,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2035,5384,centroid_distance,1,,7,3,11506,13231,1,1,88,60,13,87,59,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),891,2836,centroid_distance,1,,27,57,10594,15271,1,1,75,44,9,76,43,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),491,1738,centroid_distance,1,,688,72,8992,27567,1,1,49,64,8,49,65,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2020,5113,centroid_distance,1,,76,18,9837,34175,1,1,58,54,13,58,54,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),543,1225,centroid_distance,1,,38,1,9411,13319,1,1,51,72,7,52,72,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1818,4546,centroid_distance,1,,21,99,11712,16351,1,1,63,79,12,63,79,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2814,6582,centroid_distance,1,,26,52,8790,24735,1,1,82,55,17,83,55,17,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),317,606,centroid_distance,1,,46,318,9471,19727,1,1,80,36,6,81,37,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2652,6574,centroid_distance,1,,338,266,8485,26511,1,1,94,46,17,94,46,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2427,6018,centroid_distance,1,,372,92,10279,29167,1,1,88,75,15,88,75,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2215,5188,centroid_distance,1,,43,50,9394,16119,1,1,72,81,14,72,81,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),693,1788,centroid_distance,1,,2,8,7491,7699,1,1,88,20,8,88,21,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1008,2417,centroid_distance,1,,32,1,11836,21487,1,1,59,55,9,58,55,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1648,4256,centroid_distance,1,,4,14,7966,10031,1,1,74,51,12,75,51,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),485,796,centroid_distance,1,,50,296,8148,13127,1,1,86,59,7,86,59,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2613,6098,centroid_distance,1,,2509,774,9372,35743,1,1,85,65,17,85,65,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1434,3668,centroid_distance,1,,10,7,7706,12511,1,1,81,34,11,81,35,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2922,7027,centroid_distance,1,,464,100,10384,43423,1,1,58,67,18,58,67,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2877,6651,centroid_distance,1,,1,46,3123,3123,1,1,75,80,17,75,80,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3238,7476,centroid_distance,1,,28,2,9464,13183,1,1,83,65,20,83,65,20,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),545,1988,centroid_distance,1,,503,21,11071,40415,1,1,62,79,8,61,78,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),187,364,centroid_distance,1,,7,12,11537,14543,1,1,70,58,5,71,58,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1163,3072,centroid_distance,1,,11,10,9123,13663,1,1,67,43,10,67,43,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2562,4910,centroid_distance,1,,192,2438,8856,19631,1,1,60,76,15,60,76,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),984,1413,centroid_distance,1,,25,1387,11047,14751,1,1,82,31,9,82,31,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1672,4762,centroid_distance,1,,1,1,9831,9831,1,1,66,66,12,66,66,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2491,6241,centroid_distance,1,,138,9,10554,20895,1,1,57,77,15,57,77,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),155,252,centroid_distance,1,,2,98,20571,28287,1,1,48,42,5,48,43,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1180,2115,centroid_distance,1,,10,1319,12528,21439,1,1,55,54,10,55,53,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),206,853,centroid_distance,1,,1484,9,10152,57535,1,1,65,42,7,65,42,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2661,6713,centroid_distance,1,,605,16,9792,39775,1,1,89,58,17,89,58,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1300,1636,centroid_distance,1,,7,1353,9632,12119,1,1,59,46,10,59,46,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3453,7579,centroid_distance,1,,1,1009,16991,16991,1,1,80,89,22,79,90,22,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2401,6298,centroid_distance,1,,2443,16,9849,52287,1,1,90,59,16,90,58,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3129,7067,centroid_distance,1,,132,49,9707,22575,1,1,67,85,19,66,84,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),967,2536,centroid_distance,1,,1,55,7383,7383,1,1,79,78,9,79,79,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),114,249,centroid_distance,1,,1,56,7699,7699,1,1,61,42,4,61,42,5,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),248,246,centroid_distance,1,,46,1441,9439,17791,1,1,50,42,6,50,42,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2765,6809,centroid_distance,1,,593,154,9219,19503,1,1,93,55,18,93,55,18,False,False,True,True
